fathmm	lrt	mutass	muttaster	provean	pph2_hdiv	pph2_hvar	sift	predict	benign	pathogenic
T	U	L	A	N	P	P	D	P	0.447	0.553
T	U	L	A	N	P	P	T	B	0.51	0.49
T	U	L	D	D	B	B	D	B	0.756	0.244
T	U	L	D	D	B	B	T	B	0.941	0.059
T	U	L	D	D	B	D	D	P	0.325	0.675
T	U	L	D	D	B	D	T	B	0.694	0.306
T	U	L	D	D	B	P	D	P	0.491	0.509
T	U	L	D	D	B	P	T	B	0.775	0.225
T	U	L	D	D	D	B	D	P	0.476	0.524
T	U	L	D	D	D	B	T	B	0.782	0.218
T	U	L	D	D	D	D	D	P	0.068	0.932
T	U	L	D	D	D	D	T	B	0.517	0.483
T	U	L	D	D	D	P	D	P	0.396	0.604
T	U	L	D	D	D	P	T	B	0.709	0.291
T	U	L	D	D	P	B	D	B	0.62	0.38
T	U	L	D	D	P	B	T	B	0.901	0.099
T	U	L	D	D	P	D	D	P	0.216	0.784
T	U	L	D	D	P	D	T	B	0.635	0.365
T	U	L	D	D	P	P	D	P	0.399	0.601
T	U	L	D	D	P	P	T	B	0.742	0.258
T	U	L	D	N	B	B	D	B	0.976	0.024
T	U	L	D	N	B	B	T	B	0.997	0.003
T	U	L	D	N	B	D	D	B	0.788	0.212
T	U	L	D	N	B	D	T	B	0.935	0.065
T	U	L	D	N	B	P	D	B	0.821	0.179
T	U	L	D	N	B	P	T	B	0.917	0.083
T	U	L	D	N	D	B	D	B	0.917	0.083
T	U	L	D	N	D	B	T	B	0.98	0.02
T	U	L	D	N	D	D	D	B	0.779	0.221
T	U	L	D	N	D	D	T	B	0.927	0.073
T	U	L	D	N	D	P	D	B	0.892	0.108
T	U	L	D	N	D	P	T	B	0.966	0.034
T	U	L	D	N	P	B	D	B	0.959	0.041
T	U	L	D	N	P	B	T	B	0.996	0.004
T	U	L	D	N	P	D	D	B	0.746	0.254
T	U	L	D	N	P	D	T	B	0.948	0.052
T	U	L	D	N	P	P	D	B	0.906	0.094
T	U	L	D	N	P	P	T	B	0.985	0.015
T	U	L	N	D	B	B	D	B	0.891	0.109
T	U	L	N	D	B	B	T	B	0.961	0.039
T	U	L	N	D	B	D	D	B	0.622	0.378
T	U	L	N	D	B	D	T	B	0.793	0.207
T	U	L	N	D	B	P	D	B	0.75	0.25
T	U	L	N	D	B	P	T	B	0.877	0.123
T	U	L	N	D	D	B	D	B	0.749	0.251
T	U	L	N	D	D	B	T	B	0.818	0.182
T	U	L	N	D	D	D	D	P	0.482	0.518
T	U	L	N	D	D	D	T	B	0.66	0.34
T	U	L	N	D	D	P	D	B	0.704	0.296
T	U	L	N	D	D	P	T	B	0.828	0.172
T	U	L	N	D	P	B	D	B	0.819	0.181
T	U	L	N	D	P	B	T	B	0.935	0.065
T	U	L	N	D	P	D	D	B	0.552	0.448
T	U	L	N	D	P	D	T	B	0.768	0.232
T	U	L	N	D	P	P	D	B	0.721	0.279
T	U	L	N	D	P	P	T	B	0.886	0.114
T	U	L	N	N	B	B	D	B	0.992	0.008
T	U	L	N	N	B	B	T	B	0.999	0.001
T	U	L	N	N	B	D	D	B	0.857	0.143
T	U	L	N	N	B	D	T	B	0.945	0.055
T	U	L	N	N	B	P	D	B	0.886	0.114
T	U	L	N	N	B	P	T	B	0.937	0.063
T	U	L	N	N	D	B	D	B	0.953	0.047
T	U	L	N	N	D	B	T	B	0.985	0.015
T	U	L	N	N	D	D	D	B	0.858	0.142
T	U	L	N	N	D	D	T	B	0.936	0.064
T	U	L	N	N	D	P	D	B	0.938	0.062
T	U	L	N	N	D	P	T	B	0.973	0.027
T	U	L	N	N	P	B	D	B	0.981	0.019
T	U	L	N	N	P	B	T	B	0.999	0.001
T	U	L	N	N	P	D	D	B	0.838	0.162
T	U	L	N	N	P	D	T	B	0.958	0.042
T	U	L	N	N	P	P	D	B	0.934	0.066
T	U	L	N	N	P	P	T	B	0.988	0.012
T	U	L	P	D	B	B	D	B	0.836	0.164
T	U	L	P	D	B	B	T	B	0.939	0.061
T	U	L	P	D	B	D	D	B	0.569	0.431
T	U	L	P	D	B	D	T	B	0.787	0.213
T	U	L	P	D	B	P	D	B	0.678	0.322
T	U	L	P	D	B	P	T	B	0.852	0.148
T	U	L	P	D	D	B	D	B	0.665	0.335
T	U	L	P	D	D	B	T	B	0.821	0.179
T	U	L	P	D	D	D	D	P	0.41	0.59
T	U	L	P	D	D	D	T	B	0.645	0.355
T	U	L	P	D	D	P	D	B	0.61	0.39
T	U	L	P	D	D	P	T	B	0.793	0.207
T	U	L	P	D	P	B	D	B	0.754	0.246
T	U	L	P	D	P	B	T	B	0.906	0.094
T	U	L	P	D	P	D	D	B	0.508	0.492
T	U	L	P	D	P	D	T	B	0.749	0.251
T	U	L	P	D	P	P	D	B	0.639	0.361
T	U	L	P	D	P	P	T	B	0.833	0.167
T	U	L	P	N	B	B	D	B	0.978	0.022
T	U	L	P	N	B	B	T	B	0.998	0.002
T	U	L	P	N	B	D	D	B	0.847	0.153
T	U	L	P	N	B	D	T	B	0.947	0.053
T	U	L	P	N	B	P	D	B	0.889	0.111
T	U	L	P	N	B	P	T	B	0.952	0.048
T	U	L	P	N	D	B	D	B	0.921	0.079
T	U	L	P	N	D	B	T	B	0.971	0.029
T	U	L	P	N	D	D	D	B	0.816	0.184
T	U	L	P	N	D	D	T	B	0.922	0.078
T	U	L	P	N	D	P	D	B	0.905	0.095
T	U	L	P	N	D	P	T	B	0.953	0.047
T	U	L	P	N	P	B	D	B	0.951	0.049
T	U	L	P	N	P	B	T	B	0.996	0.004
T	U	L	P	N	P	D	D	B	0.811	0.189
T	U	L	P	N	P	D	T	B	0.953	0.047
T	U	L	P	N	P	P	D	B	0.911	0.089
T	U	L	P	N	P	P	T	B	0.975	0.025
T	U	N	A	D	B	B	D	P	0.421	0.579
T	U	N	A	D	B	B	T	P	0.492	0.508
T	U	N	A	D	B	D	D	P	0.2	0.8
T	U	N	A	D	B	D	T	P	0.353	0.647
T	U	N	A	D	B	P	D	P	0.273	0.727
T	U	N	A	D	B	P	T	P	0.407	0.593
T	U	N	A	D	D	B	D	P	0.256	0.744
T	U	N	A	D	D	B	T	P	0.372	0.628
T	U	N	A	D	D	D	D	P	0.056	0.944
T	U	N	A	D	D	D	T	P	0.212	0.788
T	U	N	A	D	D	P	D	P	0.164	0.836
T	U	N	A	D	D	P	T	P	0.306	0.694
T	U	N	A	D	P	B	D	P	0.308	0.692
T	U	N	A	D	P	B	T	P	0.457	0.543
T	U	N	A	D	P	D	D	P	0.127	0.873
T	U	N	A	D	P	D	T	P	0.336	0.664
T	U	N	A	D	P	P	D	P	0.165	0.835
T	U	N	A	D	P	P	T	P	0.386	0.614
T	U	N	A	N	B	B	D	B	0.558	0.442
T	U	N	A	N	B	B	T	B	0.571	0.429
T	U	N	A	N	B	D	D	P	0.459	0.541
T	U	N	A	N	B	D	T	B	0.533	0.467
T	U	N	A	N	B	P	D	P	0.483	0.517
T	U	N	A	N	B	P	T	B	0.527	0.473
T	U	N	A	N	D	B	D	B	0.506	0.494
T	U	N	A	N	D	B	T	B	0.538	0.462
T	U	N	A	N	D	D	D	P	0.396	0.604
T	U	N	A	N	D	D	T	P	0.471	0.529
T	U	N	A	N	D	P	D	P	0.452	0.548
T	U	N	A	N	D	P	T	P	0.473	0.527
T	U	N	A	N	P	B	D	B	0.506	0.494
T	U	N	A	N	P	B	T	B	0.535	0.465
T	U	N	A	N	P	D	D	P	0.429	0.571
T	U	N	A	N	P	D	T	B	0.528	0.472
T	U	N	A	N	P	P	D	P	0.467	0.533
T	U	N	A	N	P	P	T	B	0.51	0.49
T	U	N	D	D	B	B	D	B	0.723	0.277
T	U	N	D	D	B	B	T	B	0.866	0.134
T	U	N	D	D	B	D	D	P	0.331	0.669
T	U	N	D	D	B	D	T	B	0.63	0.37
T	U	N	D	D	B	P	D	P	0.411	0.589
T	U	N	D	D	B	P	T	B	0.674	0.326
T	U	N	D	D	D	B	D	P	0.441	0.559
T	U	N	D	D	D	B	T	B	0.681	0.319
T	U	N	D	D	D	D	D	P	0.124	0.876
T	U	N	D	D	D	D	T	P	0.457	0.543
T	U	N	D	D	D	P	D	P	0.303	0.697
T	U	N	D	D	D	P	T	B	0.568	0.432
T	U	N	D	D	P	B	D	B	0.55	0.45
T	U	N	D	D	P	B	T	B	0.804	0.196
T	U	N	D	D	P	D	D	P	0.219	0.781
T	U	N	D	D	P	D	T	B	0.575	0.425
T	U	N	D	D	P	P	D	P	0.275	0.725
T	U	N	D	D	P	P	T	B	0.595	0.405
T	U	N	D	N	B	B	D	B	0.975	0.025
T	U	N	D	N	B	B	T	B	0.996	0.004
T	U	N	D	N	B	D	D	B	0.82	0.18
T	U	N	D	N	B	D	T	B	0.952	0.048
T	U	N	D	N	B	P	D	B	0.84	0.16
T	U	N	D	N	B	P	T	B	0.955	0.045
T	U	N	D	N	D	B	D	B	0.871	0.129
T	U	N	D	N	D	B	T	B	0.951	0.049
T	U	N	D	N	D	D	D	B	0.786	0.214
T	U	N	D	N	D	D	T	B	0.92	0.08
T	U	N	D	N	D	P	D	B	0.874	0.126
T	U	N	D	N	D	P	T	B	0.958	0.042
T	U	N	D	N	P	B	D	B	0.951	0.049
T	U	N	D	N	P	B	T	B	0.993	0.007
T	U	N	D	N	P	D	D	B	0.805	0.195
T	U	N	D	N	P	D	T	B	0.959	0.041
T	U	N	D	N	P	P	D	B	0.905	0.095
T	U	N	D	N	P	P	T	B	0.981	0.019
T	U	N	N	D	B	B	D	B	0.811	0.189
T	U	N	N	D	B	B	T	B	0.921	0.079
T	U	N	N	D	B	D	D	B	0.602	0.398
T	U	N	N	D	B	D	T	B	0.767	0.233
T	U	N	N	D	B	P	D	B	0.671	0.329
T	U	N	N	D	B	P	T	B	0.823	0.177
T	U	N	N	D	D	B	D	B	0.685	0.315
T	U	N	N	D	D	B	T	B	0.778	0.222
T	U	N	N	D	D	D	D	P	0.495	0.505
T	U	N	N	D	D	D	T	B	0.635	0.365
T	U	N	N	D	D	P	D	B	0.637	0.363
T	U	N	N	D	D	P	T	B	0.761	0.239
T	U	N	N	D	P	B	D	B	0.747	0.253
T	U	N	N	D	P	B	T	B	0.891	0.109
T	U	N	N	D	P	D	D	B	0.546	0.454
T	U	N	N	D	P	D	T	B	0.748	0.252
T	U	N	N	D	P	P	D	B	0.616	0.384
T	U	N	N	D	P	P	T	B	0.801	0.199
T	U	N	N	N	B	B	D	B	0.987	0.013
T	U	N	N	N	B	B	T	B	0.997	0.003
T	U	N	N	N	B	D	D	B	0.885	0.115
T	U	N	N	N	B	D	T	B	0.957	0.043
T	U	N	N	N	B	P	D	B	0.907	0.093
T	U	N	N	N	B	P	T	B	0.961	0.039
T	U	N	N	N	D	B	D	B	0.938	0.062
T	U	N	N	N	D	B	T	B	0.977	0.023
T	U	N	N	N	D	D	D	B	0.864	0.136
T	U	N	N	N	D	D	T	B	0.934	0.066
T	U	N	N	N	D	P	D	B	0.924	0.076
T	U	N	N	N	D	P	T	B	0.969	0.031
T	U	N	N	N	P	B	D	B	0.973	0.027
T	U	N	N	N	P	B	T	B	0.996	0.004
T	U	N	N	N	P	D	D	B	0.882	0.118
T	U	N	N	N	P	D	T	B	0.971	0.029
T	U	N	N	N	P	P	D	B	0.95	0.05
T	U	N	N	N	P	P	T	B	0.99	0.01
T	U	N	P	D	B	B	D	B	0.814	0.186
T	U	N	P	D	B	B	T	B	0.915	0.085
T	U	N	P	D	B	D	D	B	0.566	0.434
T	U	N	P	D	B	D	T	B	0.756	0.244
T	U	N	P	D	B	P	D	B	0.637	0.363
T	U	N	P	D	B	P	T	B	0.801	0.199
T	U	N	P	D	D	B	D	B	0.63	0.37
T	U	N	P	D	D	B	T	B	0.78	0.22
T	U	N	P	D	D	D	D	P	0.428	0.572
T	U	N	P	D	D	D	T	B	0.619	0.381
T	U	N	P	D	D	P	D	B	0.553	0.447
T	U	N	P	D	D	P	T	B	0.713	0.287
T	U	N	P	D	P	B	D	B	0.712	0.288
T	U	N	P	D	P	B	T	B	0.868	0.132
T	U	N	P	D	P	D	D	B	0.51	0.49
T	U	N	P	D	P	D	T	B	0.728	0.272
T	U	N	P	D	P	P	D	B	0.577	0.423
T	U	N	P	D	P	P	T	B	0.773	0.227
T	U	N	P	N	B	B	D	B	0.983	0.017
T	U	N	P	N	B	B	T	B	0.998	0.002
T	U	N	P	N	B	D	D	B	0.866	0.134
T	U	N	P	N	B	D	T	B	0.958	0.042
T	U	N	P	N	B	P	D	B	0.898	0.102
T	U	N	P	N	B	P	T	B	0.967	0.033
T	U	N	P	N	D	B	D	B	0.898	0.102
T	U	N	P	N	D	B	T	B	0.96	0.04
T	U	N	P	N	D	D	D	B	0.811	0.189
T	U	N	P	N	D	D	T	B	0.92	0.08
T	U	N	P	N	D	P	D	B	0.887	0.113
T	U	N	P	N	D	P	T	B	0.95	0.05
T	U	N	P	N	P	B	D	B	0.951	0.049
T	U	N	P	N	P	B	T	B	0.994	0.006
T	U	N	P	N	P	D	D	B	0.848	0.152
T	U	N	P	N	P	D	T	B	0.964	0.036
T	U	N	P	N	P	P	D	B	0.921	0.079
T	U	N	P	N	P	P	T	B	0.979	0.021
